ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
9140ecb7,54,Carbonizando,2025-07-11,UPC-Mata Verde,Carbonizando,0,,0,,False,5,Carbonizando,False,False
836f3310,54,Carbonizando,2025-07-12,UPC-Mata Verde,Carbonizando,0,,0,,False,5,Carbonizando,False,False
6f32cffb,54,Carbonizando,2025-07-13,UPC-Mata Verde,Carbonizando,0,,0,,False,5,Carbonizando,False,False
ca705202,54,Resfriando,2025-07-14,UPC-Mata Verde,Resfriando,0,,1,,True,6,Carbonizando,False,False
e2d0c89d,54,Descarregado,2025-07-15,UPC-Mata Verde,Descarregado,0,,0,,True,7,Resfriando,False,True
1ed85af1,54,Vazio,2025-07-16,UPC-Mata Verde,Vazio,1,,0,,True,8,Descarregado,False,False
4f0c3deb,54,Vazio,2025-07-17,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,8,Vazio,False,False
fc2482a1,54,Vazio,2025-07-18,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,8,Vazio,False,False
b06275b4,54,Carbonizando,2025-07-19,UPC-Mata Verde,Carbonizando,0,,0,,True,9,Vazio,True,False
aa02211a,54,Carbonizando,2025-07-20,UPC-Mata Verde,Carbonizando,0,,0,,False,9,Carbonizando,False,False
a0530255,54,Carbonizando,2025-07-21,UPC-Mata Verde,Carbonizando,0,,0,,False,9,Carbonizando,False,False
31e3dec8,54,Resfriando,2025-07-22,UPC-Mata Verde,Resfriando,0,,1,,True,10,Carbonizando,False,False
63cce7ca,54,Resfriando,2025-07-23,UPC-Mata Verde,Resfriando,0,,2,,False,10,Resfriando,False,False
9a238d8a,54,Resfriando,2025-07-24,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,10,Resfriando,False,False
72ddcec5,54,Resfriando,2025-07-25,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,10,Resfriando,False,False
3a1af6c3,54,Resfriando,2025-07-26,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,10,Resfriando,False,False
c5982aac,54,Resfriando,2025-07-27,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,10,Resfriando,False,False
9d4f136d,54,Resfriando,2025-07-28,UPC-Mata Verde,Resfriando,0,,7,Forno resfriando há 7 dias consecutivos!,False,10,Resfriando,False,False
ca91db1e,54,Resfriando,2025-07-29,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,10,Resfriando,False,False
ddf01aa5,54,Resfriando,2025-07-30,UPC-Mata Verde,Resfriando,0,,9,Forno resfriando há 9 dias consecutivos!,False,10,Resfriando,False,False
369b9d1e,54,Resfriando,2025-07-31,UPC-Mata Verde,Resfriando,0,,10,Forno resfriando há 10 dias consecutivos!,False,10,Resfriando,False,False
006db644,54,Descarregado,2025-08-01,UPC-Mata Verde,Descarregado,0,,0,,True,11,Resfriando,False,True
643b8109,54,Descarregado,2025-08-02,UPC-Mata Verde,Vazio,1,,0,,True,12,Descarregado,False,False
dfa3d550,54,Descarregado,2025-08-03,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,12,Vazio,False,False
8cf06826,54,Vazio,2025-08-04,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,12,Vazio,False,False
2f376063,54,Carregado,2025-08-05,UPC-Mata Verde,Carregado,0,,0,,True,13,Vazio,True,False
254f3e5f,54,Carbonizando,2025-08-06,UPC-Mata Verde,Carbonizando,0,,0,,True,14,Carregado,False,False
