ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
e2d0c89d,10,Resfriando,2025-07-15,UPC-Mata Verde,Resfriando,0,,1,,True,10,Carbonizando,False,False
1ed85af1,10,Resfriando,2025-07-16,UPC-Mata Verde,Resfriando,0,,2,,False,10,Resfriando,False,False
4f0c3deb,10,Resfriando,2025-07-17,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,10,Resfriando,False,False
fc2482a1,10,Resfriando,2025-07-18,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,10,Resfriando,False,False
b06275b4,10,Resfriando,2025-07-19,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,10,Resfriando,False,False
aa02211a,10,Resfriando,2025-07-20,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,10,Resfriando,False,False
a0530255,10,Resfriando,2025-07-21,UPC-Mata Verde,Resfriando,0,,7,Forno resfriando há 7 dias consecutivos!,False,10,Resfriando,False,False
31e3dec8,10,Resfriando,2025-07-22,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,10,Resfriando,False,False
63cce7ca,10,Resfriando,2025-07-23,UPC-Mata Verde,Resfriando,0,,9,Forno resfriando há 9 dias consecutivos!,False,10,Resfriando,False,False
9a238d8a,10,Resfriando,2025-07-24,UPC-Mata Verde,Resfriando,0,,10,Forno resfriando há 10 dias consecutivos!,False,10,Resfriando,False,False
72ddcec5,10,Resfriando,2025-07-25,UPC-Mata Verde,Resfriando,0,,11,Forno resfriando há 11 dias consecutivos!,False,10,Resfriando,False,False
3a1af6c3,10,Resfriando,2025-07-26,UPC-Mata Verde,Resfriando,0,,12,Forno resfriando há 12 dias consecutivos!,False,10,Resfriando,False,False
c5982aac,10,Resfriando,2025-07-27,UPC-Mata Verde,Resfriando,0,,13,Forno resfriando há 13 dias consecutivos!,False,10,Resfriando,False,False
9d4f136d,10,Descarregado,2025-07-28,UPC-Mata Verde,Descarregado,0,,0,,True,11,Resfriando,False,True
ca91db1e,10,Vazio,2025-07-29,UPC-Mata Verde,Vazio,1,,0,,True,12,Descarregado,False,False
ddf01aa5,10,Vazio,2025-07-30,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,12,Vazio,False,False
369b9d1e,10,Vazio,2025-07-31,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,12,Vazio,False,False
006db644,10,Carbonizando,2025-08-01,UPC-Mata Verde,Carbonizando,0,,0,,True,13,Vazio,True,False
643b8109,10,Carbonizando,2025-08-02,UPC-Mata Verde,Carbonizando,0,,0,,False,13,Carbonizando,False,False
dfa3d550,10,Carbonizando,2025-08-03,UPC-Mata Verde,Carbonizando,0,,0,,False,13,Carbonizando,False,False
8cf06826,10,Em manutenção,2025-08-04,UPC-Mata Verde,Em manutenção,0,,0,,True,14,Carbonizando,False,False
2f376063,10,Em manutenção,2025-08-05,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
254f3e5f,10,Em manutenção,2025-08-06,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
a0379e10,10,Em manutenção,2025-08-07,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
19a5d39d,10,Em manutenção,2025-08-08,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
4bcb7702,10,Em manutenção,2025-08-09,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
64f1b321,10,Em manutenção,2025-08-10,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
796ab3c5,10,Em manutenção,2025-08-11,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
0ea91f51,10,Em manutenção,2025-08-12,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
43cb3fb2,10,Em manutenção,2025-08-13,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
e1ac1894,10,Em manutenção,2025-08-14,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
30486a68,10,Em manutenção,2025-08-15,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
bbab14bd,10,Em manutenção,2025-08-16,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
121a26fa,10,Em manutenção,2025-08-17,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
35d256c1,10,Em manutenção,2025-08-18,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
0d1151d6,10,Em manutenção,2025-08-19,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
7990f957,10,Em manutenção,2025-08-20,UPC-Mata Verde,Em manutenção,0,,0,,False,14,Em manutenção,False,False
