ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
6f32cffb,45,Resfriando,2025-07-13,UPC-Mata Verde,Resfriando,0,,1,,True,6,Carbonizando,False,False
ca705202,45,Resfriando,2025-07-14,UPC-Mata Verde,Resfriando,0,,2,,False,6,Resfriando,False,False
e2d0c89d,45,Descarregado,2025-07-15,UPC-Mata Verde,Descarregado,0,,0,,True,7,Resfriando,False,True
1ed85af1,45,Vazio,2025-07-16,UPC-Mata Verde,Vazio,1,,0,,True,8,Descarregado,False,False
4f0c3deb,45,Carregado,2025-07-17,UPC-Mata Verde,Carregado,0,,0,,True,9,Vazio,True,False
fc2482a1,45,Carbonizando,2025-07-18,UPC-Mata Verde,Carbonizando,0,,0,,True,10,Carregado,False,False
b06275b4,45,Carbonizando,2025-07-19,UPC-Mata Verde,Carbonizando,0,,0,,False,10,Carbonizando,False,False
aa02211a,45,Carbonizando,2025-07-20,UPC-Mata Verde,Carbonizando,0,,0,,False,10,Carbonizando,False,False
a0530255,45,Carbonizando,2025-07-21,UPC-Mata Verde,Carbonizando,0,,0,,False,10,Carbonizando,False,False
31e3dec8,45,Carbonizando,2025-07-22,UPC-Mata Verde,Carbonizando,0,,0,,False,10,Carbonizando,False,False
63cce7ca,45,Resfriando,2025-07-23,UPC-Mata Verde,Resfriando,0,,1,,True,11,Carbonizando,False,False
9a238d8a,45,Resfriando,2025-07-24,UPC-Mata Verde,Resfriando,0,,2,,False,11,Resfriando,False,False
72ddcec5,45,Resfriando,2025-07-25,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,11,Resfriando,False,False
3a1af6c3,45,Resfriando,2025-07-26,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,11,Resfriando,False,False
c5982aac,45,Resfriando,2025-07-27,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,11,Resfriando,False,False
9d4f136d,45,Resfriando,2025-07-28,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,11,Resfriando,False,False
ca91db1e,45,Resfriando,2025-07-29,UPC-Mata Verde,Resfriando,0,,7,Forno resfriando há 7 dias consecutivos!,False,11,Resfriando,False,False
ddf01aa5,45,Resfriando,2025-07-30,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,11,Resfriando,False,False
369b9d1e,45,Resfriando,2025-07-31,UPC-Mata Verde,Resfriando,0,,9,Forno resfriando há 9 dias consecutivos!,False,11,Resfriando,False,False
006db644,45,Descarregado,2025-08-01,UPC-Mata Verde,Descarregado,0,,0,,True,12,Resfriando,False,True
643b8109,45,Descarregado,2025-08-02,UPC-Mata Verde,Vazio,1,,0,,True,13,Descarregado,False,False
dfa3d550,45,Descarregado,2025-08-03,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,13,Vazio,False,False
8cf06826,45,Vazio,2025-08-04,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,13,Vazio,False,False
2f376063,45,Vazio,2025-08-05,UPC-Mata Verde,Vazio,4,Forno vazio há 4 dias consecutivos!,0,,False,13,Vazio,False,False
254f3e5f,45,Vazio,2025-08-06,UPC-Mata Verde,Vazio,5,Forno vazio há 5 dias consecutivos!,0,,False,13,Vazio,False,False
a0379e10,45,Vazio,2025-08-07,UPC-Mata Verde,Vazio,6,Forno vazio há 6 dias consecutivos!,0,,False,13,Vazio,False,False
19a5d39d,45,Vazio,2025-08-08,UPC-Mata Verde,Vazio,7,Forno vazio há 7 dias consecutivos!,0,,False,13,Vazio,False,False
4bcb7702,45,Vazio,2025-08-09,UPC-Mata Verde,Vazio,8,Forno vazio há 8 dias consecutivos!,0,,False,13,Vazio,False,False
64f1b321,45,Vazio,2025-08-10,UPC-Mata Verde,Vazio,9,Forno vazio há 9 dias consecutivos!,0,,False,13,Vazio,False,False
796ab3c5,45,Carbonizando,2025-08-11,UPC-Mata Verde,Carbonizando,0,,0,,True,14,Vazio,True,False
0ea91f51,45,Carbonizando,2025-08-12,UPC-Mata Verde,Carbonizando,0,,0,,False,14,Carbonizando,False,False
43cb3fb2,45,Carbonizando,2025-08-13,UPC-Mata Verde,Carbonizando,0,,0,,False,14,Carbonizando,False,False
e1ac1894,45,Resfriando,2025-08-14,UPC-Mata Verde,Resfriando,0,,1,,True,15,Carbonizando,False,False
30486a68,45,Resfriando,2025-08-15,UPC-Mata Verde,Resfriando,0,,2,,False,15,Resfriando,False,False
bbab14bd,45,Resfriando,2025-08-16,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,15,Resfriando,False,False
121a26fa,45,Resfriando,2025-08-17,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,15,Resfriando,False,False
35d256c1,45,Resfriando,2025-08-18,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,15,Resfriando,False,False
0d1151d6,45,Resfriando,2025-08-19,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,15,Resfriando,False,False
7990f957,45,Descarregado,2025-08-20,UPC-Mata Verde,Descarregado,0,,0,,True,16,Resfriando,False,True
