ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
9a238d8a,24,Resfriando,2025-07-24,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,9,Resfriando,False,False
72ddcec5,24,Descarregado,2025-07-25,UPC-Mata Verde,Descarregado,0,,0,,True,10,Resfriando,False,True
3a1af6c3,24,Vazio,2025-07-26,UPC-Mata Verde,Vazio,1,,0,,True,11,Descarregado,False,False
c5982aac,24,Vazio,2025-07-27,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,11,Vazio,False,False
9d4f136d,24,Vazio,2025-07-28,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,11,Vazio,False,False
ca91db1e,24,Carbonizando,2025-07-29,UPC-Mata Verde,Carbonizando,0,,0,,True,12,Vazio,True,False
ddf01aa5,24,Carbonizando,2025-07-30,UPC-Mata Verde,Carbonizando,0,,0,,False,12,Carbonizando,False,False
369b9d1e,24,Carbonizando,2025-07-31,UPC-Mata Verde,Carbonizando,0,,0,,False,12,Carbonizando,False,False
006db644,24,Resfriando,2025-08-01,UPC-Mata Verde,Resfriando,0,,1,,True,13,Carbonizando,False,False
643b8109,24,Resfriando,2025-08-02,UPC-Mata Verde,Resfriando,0,,2,,False,13,Resfriando,False,False
dfa3d550,24,Resfriando,2025-08-03,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,13,Resfriando,False,False
8cf06826,24,Resfriando,2025-08-04,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,13,Resfriando,False,False
2f376063,24,Resfriando,2025-08-05,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,13,Resfriando,False,False
254f3e5f,24,Resfriando,2025-08-06,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,13,Resfriando,False,False
a0379e10,24,Descarregado,2025-08-07,UPC-Mata Verde,Descarregado,0,,0,,True,14,Resfriando,False,True
19a5d39d,24,Vazio,2025-08-08,UPC-Mata Verde,Vazio,1,,0,,True,15,Descarregado,False,False
4bcb7702,24,Vazio,2025-08-09,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,15,Vazio,False,False
64f1b321,24,Vazio,2025-08-10,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,15,Vazio,False,False
796ab3c5,24,Vazio,2025-08-11,UPC-Mata Verde,Vazio,4,Forno vazio há 4 dias consecutivos!,0,,False,15,Vazio,False,False
0ea91f51,24,Vazio,2025-08-12,UPC-Mata Verde,Vazio,5,Forno vazio há 5 dias consecutivos!,0,,False,15,Vazio,False,False
43cb3fb2,24,Carbonizando,2025-08-13,UPC-Mata Verde,Carbonizando,0,,0,,True,16,Vazio,True,False
e1ac1894,24,Carbonizando,2025-08-14,UPC-Mata Verde,Carbonizando,0,,0,,False,16,Carbonizando,False,False
30486a68,24,Carbonizando,2025-08-15,UPC-Mata Verde,Carbonizando,0,,0,,False,16,Carbonizando,False,False
bbab14bd,24,Carbonizando,2025-08-16,UPC-Mata Verde,Carbonizando,0,,0,,False,16,Carbonizando,False,False
121a26fa,24,Resfriando,2025-08-17,UPC-Mata Verde,Resfriando,0,,1,,True,17,Carbonizando,False,False
35d256c1,24,Resfriando,2025-08-18,UPC-Mata Verde,Resfriando,0,,2,,False,17,Resfriando,False,False
0d1151d6,24,Resfriando,2025-08-19,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,17,Resfriando,False,False
7990f957,24,Resfriando,2025-08-20,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,17,Resfriando,False,False
acd55806,24,Resfriando,2025-08-21,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,17,Resfriando,False,False
7c2a5096,24,Resfriando,2025-08-22,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,17,Resfriando,False,False
01b9bbb3,24,Resfriando,2025-08-23,UPC-Mata Verde,Resfriando,0,,7,Forno resfriando há 7 dias consecutivos!,False,17,Resfriando,False,False
c446444c,24,Resfriando,2025-08-24,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,17,Resfriando,False,False
1b1e8071,24,Resfriando,2025-08-25,UPC-Mata Verde,Resfriando,0,,9,Forno resfriando há 9 dias consecutivos!,False,17,Resfriando,False,False
dee492cb,24,Resfriando,2025-08-26,UPC-Mata Verde,Resfriando,0,,10,Forno resfriando há 10 dias consecutivos!,False,17,Resfriando,False,False
3944c62b,24,Resfriando,2025-08-27,UPC-Mata Verde,Resfriando,0,,11,Forno resfriando há 11 dias consecutivos!,False,17,Resfriando,False,False
06d130ed,24,Resfriando,2025-08-28,UPC-Mata Verde,Resfriando,0,,12,Forno resfriando há 12 dias consecutivos!,False,17,Resfriando,False,False
f96483e8,24,Descarregado,2025-08-29,UPC-Mata Verde,Descarregado,0,,0,,True,18,Resfriando,False,True
3cf8f347,24,Vazio,2025-08-30,UPC-Mata Verde,Vazio,1,,0,,True,19,Descarregado,False,False
a9476d82,24,Vazio,2025-08-31,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,19,Vazio,False,False
73866919,24,Vazio,2025-09-01,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,19,Vazio,False,False
