ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
63cce7ca,13,Resfriando,2025-07-23,UPC-Mata Verde,Resfriando,0,,9,Forno resfriando há 9 dias consecutivos!,False,9,Resfriando,False,False
9a238d8a,13,Resfriando,2025-07-24,UPC-Mata Verde,Resfriando,0,,10,Forno resfriando há 10 dias consecutivos!,False,9,Resfriando,False,False
72ddcec5,13,Resfriando,2025-07-25,UPC-Mata Verde,Resfriando,0,,11,Forno resfriando há 11 dias consecutivos!,False,9,Resfriando,False,False
3a1af6c3,13,Descarregado,2025-07-26,UPC-Mata Verde,Descarregado,0,,0,,True,10,Resfriando,False,True
c5982aac,13,Vazio,2025-07-27,UPC-Mata Verde,Vazio,1,,0,,True,11,Descarregado,False,False
9d4f136d,13,Vazio,2025-07-28,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,11,Vazio,False,False
ca91db1e,13,Vazio,2025-07-29,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,11,Vazio,False,False
ddf01aa5,13,Vazio,2025-07-30,UPC-Mata Verde,Vazio,4,Forno vazio há 4 dias consecutivos!,0,,False,11,Vazio,False,False
369b9d1e,13,Carbonizando,2025-07-31,UPC-Mata Verde,Carbonizando,0,,0,,True,12,Vazio,True,False
006db644,13,Carbonizando,2025-08-01,UPC-Mata Verde,Carbonizando,0,,0,,False,12,Carbonizando,False,False
643b8109,13,Carbonizando,2025-08-02,UPC-Mata Verde,Carbonizando,0,,0,,False,12,Carbonizando,False,False
dfa3d550,13,Carbonizando,2025-08-03,UPC-Mata Verde,Carbonizando,0,,0,,False,12,Carbonizando,False,False
8cf06826,13,Resfriando,2025-08-04,UPC-Mata Verde,Resfriando,0,,1,,True,13,Carbonizando,False,False
2f376063,13,Resfriando,2025-08-05,UPC-Mata Verde,Resfriando,0,,2,,False,13,Resfriando,False,False
254f3e5f,13,Resfriando,2025-08-06,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,13,Resfriando,False,False
